39.8,39.8,39.8,30.891,39.8,39.8,29.127,29.803,26.455,26.051,24.864,24.54,24.864,25.932,25.819,26.177,25.513,26.051,26.609,25.819,25.42,26.311,25.085,26.177,26.177
39.8,39.8,30.891,39.8,30.891,39.8,27.624,29.803,28.235,26.455,26.455,26.455,26.051,27.624,27.624,27.624,26.957,26.957,26.051,25.819,26.609,26.957,27.377,26.455,27.156
39.8,39.8,39.8,29.803,29.127,39.8,27.377,29.127,27.624,26.311,26.177,27.377,26.957,27.906,26.776,26.957,26.776,26.609,26.051,25.712,25.932,29.127,27.156,26.609,28.63
39.8,39.8,39.8,30.891,29.803,39.8,39.8,39.8,29.127,29.127,30.891,29.803,29.127,29.803,28.63,29.127,28.63,28.63,28.63,28.63,29.127,29.803,29.803,28.63,39.8
39.8,39.8,39.8,30.891,39.8,39.8,28.235,27.156,25.932,25.164,25.42,25.819,25.246,25.819,26.311,25.712,25.712,24.795,25.085,24.208,26.177,24.729,25.61,25.331,24.864
39.8,39.8,39.8,39.8,39.8,39.8,28.235,27.377,26.051,26.455,25.819,25.61,25.819,25.819,27.377,25.932,26.051,25.61,25.164,24.795,25.513,25.331,26.177,25.085,26.051
39.8,39.8,30.891,30.891,39.8,39.8,28.63,27.906,26.776,25.819,25.246,24.729,25.331,25.61,26.311,26.311,25.712,26.609,27.377,25.164,26.609,26.455,25.164,26.311,26.177
39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,29.803,29.803,30.891,29.127,30.891,27.906,28.63,28.235,28.235,28.63,30.891,29.127,29.127,29.127,39.8,27.906,30.891
39.8,39.8,28.63,29.803,28.63,27.624,26.957,24.313,24.108,22.968,22.326,21.877,22.346,23.442,24.367,23.966,24.26,24.313,23.552,21.815,22.115,22.115,22.806,23.442,23.442
39.8,39.8,29.803,29.127,28.235,27.624,27.156,23.833,24.012,22.705,22.17,21.639,22.408,22.913,24.157,23.708,24.481,23.708,23.025,21.725,21.942,22.01,22.94,23.145,23.338
39.8,39.8,30.891,30.891,39.8,39.8,27.377,26.609,25.246,24.864,24.208,23.515,24.208,24.729,25.513,25.164,24.729,25.246,24.367,23.79,24.935,24.54,23.966,24.601,24.795
39.8,39.8,39.8,39.8,30.891,30.891,29.127,28.63,27.624,26.609,26.177,25.932,25.246,25.42,25.932,26.455,26.609,25.712,25.513,25.712,25.61,26.776,26.455,26.311,26.609
39.8,39.8,29.803,39.8,39.8,39.8,39.8,27.377,27.377,25.42,24.935,25.246,25.819,26.609,26.311,26.776,26.455,26.051,26.177,24.367,25.331,24.795,25.246,24.935,26.455
